node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,CPU,1,0.0560935584
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,GPU,1,0.001817871901
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,CPU,1,0.05798326839
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,GPU,1,0.001840383085
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,CPU,1,0.08461862911
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,GPU,1,0.001991902563
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,CPU,1,0.09074813669
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,GPU,1,0.001988424496
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,40000,640000,CPU,1,0.1149367766
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,40000,640000,GPU,1,0.002220719104
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,40000,680000,CPU,1,0.1203634782
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,40000,680000,GPU,1,0.002290132642
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,50000,800000,CPU,1,0.1446313164
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,50000,800000,GPU,1,0.002397905155
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,50000,850000,CPU,1,0.1498592897
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,50000,850000,GPU,1,0.002463687279
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,100,1600,CPU,2,6.369746157e-05
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,100,1600,GPU,2,0.0006943742434
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,100,1700,CPU,2,9.758193933e-05
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,100,1700,GPU,2,0.0006505378655
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,500,8000,CPU,2,0.00034644994
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,500,8000,GPU,2,0.0006738246197
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,500,8500,CPU,2,0.0003338389099
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,500,8500,GPU,2,0.0006357369678
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,1000,16000,CPU,2,0.0007023551634
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,1000,16000,GPU,2,0.000631958672
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,1000,17000,CPU,2,0.0006740076911
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,1000,17000,GPU,2,0.0006418431799
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,2000,32000,CPU,2,0.001847210243
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,2000,32000,GPU,2,0.0007191545907
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,2000,34000,CPU,2,0.002075630994
